segment_id,category,n_poi,mean_shap_Safety,mean_shap_Aesthetics,mean_shap_Vibrancy,mean_shap_Wealth,mean_shap_Depression,mean_shap_Boring,mean_abs_shap_Safety,mean_abs_shap_Aesthetics,mean_abs_shap_Vibrancy,mean_abs_shap_Wealth,mean_abs_shap_Depression,mean_abs_shap_Boring,dominant_driver,negative_driver,negative_shap_value
S000321,CAT,12,0.010228413266058285,0.000723605462913652,-0.022309434442053935,-0.02476620038590895,0.0035086890319941774,0.007722280958890827,0.03126994631145258,0.012558874511940583,0.022309434442053935,0.02476620038590895,0.012690852022843355,0.009966363957158008,Safety,Wealth,-0.02476620038590895
S000617,CAT,2,0.02802177984449641,0.013858500249843496,0.008492617980818476,-0.011723886072160957,0.01700085333132769,0.022723383770600267,0.02802177984449641,0.013858500249843496,0.008492617980818476,0.011723886072160957,0.01700085333132769,0.022723383770600267,Safety,Wealth,-0.011723886072160957
S000347,CAT,6,-0.016933448975958682,-0.039703441099257414,-0.030940189336794904,-0.02548312387440757,-0.05043342195382854,-0.04374625747580222,0.016933448975958682,0.039703441099257414,0.030940189336794904,0.03703396600400985,0.05043342195382854,0.04374625747580222,Depression,Depression,-0.05043342195382854
S000937,CAT,28,-0.00235781583449955,-0.001453581568824128,-0.004955597281042305,-0.004502462334431057,0.0029622363250638066,-0.005977325570848671,0.028323012800684912,0.028732990718121697,0.03932499371855542,0.03505770936555008,0.038724487242161654,0.03971464278767613,Boring,Boring,-0.005977325570848671
S000799,CAT,4,0.04150490464454032,0.011133418148034242,-0.007214726076665169,0.04274239653567174,0.00021892647593145867,0.01640010937301661,0.04150490464454032,0.011133418148034242,0.007214726076665169,0.04274239653567174,0.00021892647593145867,0.01640010937301661,Wealth,Vibrancy,-0.007214726076665169
S000976,CAT,8,0.021100798126640175,0.02401563602350542,0.00588517071337015,0.027541695029185857,0.036390695214283446,-0.007419435351925291,0.021100798126640175,0.02401563602350542,0.00588517071337015,0.027541695029185857,0.036390695214283446,0.007419435351925291,Depression,Boring,-0.007419435351925291
S001471,CAT,10,-0.013222570983731165,-0.004446339939872269,-0.016915957918724946,-0.0007927578650876205,-0.0016342436261956711,-0.0055396529949115845,0.022756100258238255,0.022425850442720385,0.042716027933596155,0.020353554641299558,0.014375339706941308,0.03266331160576279,Vibrancy,Vibrancy,-0.016915957918724946
S000659,CAT,18,-0.010333370129351878,-0.030638450324661375,-0.030749848942907936,-0.01831050617979979,-0.023565608678987573,-0.008246141036413392,0.017190367960122518,0.030638450324661375,0.03176018447668425,0.0220768278463251,0.023565608678987573,0.013094396787507404,Vibrancy,Vibrancy,-0.030749848942907936
S000523,CAT,22,0.014139470835870834,0.006691596631989837,0.0024907082874789364,0.007425711327773091,0.02349884451598019,0.010469294061243995,0.028045665459710798,0.03993840699876172,0.021991086301058314,0.03519530515158957,0.04991901355581237,0.044988842519280266,Depression,,0.0024907082874789364
S000534,CAT,4,-0.034770620767472414,-0.03814682446430845,-0.035821717343269964,-0.037702958697230254,-0.0175521631564234,-0.05666937643820645,0.034770620767472414,0.03814682446430845,0.035821717343269964,0.037702958697230254,0.0175521631564234,0.05666937643820645,Boring,Boring,-0.05666937643820645
S001145,CAT,28,-0.0014544386572061096,-0.001996057727619294,-0.0028209326444671684,0.00010325373161271047,-0.0024683389262892133,-0.00776502753409649,0.03298401079160188,0.04052064197725121,0.028179887901185502,0.02882229934711103,0.02802942008875124,0.03120102467590353,Aesthetics,Boring,-0.00776502753409649
S000731,CAT,2,-0.011697518309295944,-0.01568126142896225,-0.008556338115700148,-0.0008171633954193198,-0.0028217468058876483,-0.005759960400722843,0.011697518309295944,0.01568126142896225,0.008556338115700148,0.0008171633954193198,0.0028217468058876483,0.005759960400722843,Aesthetics,Aesthetics,-0.01568126142896225
S000252,CAT,20,0.0013892304473545262,-0.007043395072934275,0.0006720413878270522,-0.002292857545222535,-0.008875689974565379,0.01872302494039498,0.03354968389746686,0.021730679251708403,0.03492371442912558,0.03059130953593117,0.03517172203049027,0.035870325050774525,Boring,Depression,-0.008875689974565379
S000931,CAT,14,-0.026100396489747626,-0.016408459942894808,-0.00998299288524718,-0.008194973431193285,-0.019329517434296856,-0.014915997105148801,0.039297271132042684,0.0379010510051419,0.025970622085551544,0.03420440382171911,0.030702903313731874,0.029601573428315955,Safety,Safety,-0.026100396489747626
S001822,CAT,4,-0.02950750986613738,-0.040242592715950334,-0.05060948485220596,-0.033369451082290266,-0.041306676432262025,-0.02307050682937572,0.02950750986613738,0.040242592715950334,0.05060948485220596,0.033369451082290266,0.041306676432262025,0.02307050682937572,Vibrancy,Vibrancy,-0.05060948485220596
S000171,CAT,2,-0.06583761634508078,-0.03284673214033518,-0.05623467580982868,-0.03930003915529651,-0.003149864897554651,-0.025836134403967075,0.06583761634508078,0.03284673214033518,0.05623467580982868,0.03930003915529651,0.003149864897554651,0.025836134403967075,Safety,Safety,-0.06583761634508078
S000517,CAT,4,0.0432406313547441,0.035799681294504164,0.004878230023739653,0.05832372296217052,0.01869031739610621,0.018171639818349232,0.0432406313547441,0.055664088065939886,0.06806394441017702,0.08460100702609623,0.05305442616183522,0.07882491300364027,Wealth,,0.004878230023739653
S001252,CAT,6,0.0675435281275602,0.05754614059791734,0.053770214232502944,0.05359909254644777,0.05409244976452616,0.025843458328929484,0.0675435281275602,0.05754614059791734,0.053770214232502944,0.05359909254644777,0.05424060322397107,0.04697836055441453,Safety,,0.025843458328929484
S000891,CAT,2,-0.006729578302473616,-0.0017975615728811987,-0.022529813591121675,-0.02827805460139223,-0.04745878318242328,-0.005279645257644615,0.006729578302473616,0.0017975615728811987,0.022529813591121675,0.02827805460139223,0.04745878318242328,0.005279645257644615,Depression,Depression,-0.04745878318242328
S001957,CAT,2,0.0027923526050945297,-0.015353716185544684,0.0029787587143515204,-0.010462418104093447,-0.01832618912988015,-0.005531198211837791,0.0027923526050945297,0.015353716185544684,0.0029787587143515204,0.010462418104093447,0.01832618912988015,0.005531198211837791,Depression,Depression,-0.01832618912988015
S000997,CAT,2,0.02193913379484227,0.11023788685995956,0.06856188111236024,0.031952840678894714,0.022177980723741254,0.05733071598364075,0.02193913379484227,0.11023788685995956,0.06856188111236024,0.031952840678894714,0.022177980723741254,0.05733071598364075,Aesthetics,,0.02193913379484227
S000199,CAT,8,0.03268429118816667,0.04475645648589467,0.029387397931489284,0.025042001666405113,0.06371253057074985,0.02079046303031043,0.05924812171333142,0.05841682180800479,0.0471080918059629,0.04982421440702914,0.0779087027511311,0.06594682467773876,Depression,,0.02079046303031043
S001917,CAT,8,0.05024925615890499,0.0590988690961754,0.05228943870367776,0.034497208715436455,0.03596451007120717,0.026007690131666567,0.05024925615890499,0.0590988690961754,0.054179459476732125,0.039109837130762874,0.04250147453645599,0.05645717799952313,Aesthetics,,0.026007690131666567
S000034,CAT,16,-0.0014223032356071655,-0.004353521585914135,0.017004588972517082,0.0006633971149412215,-0.008832256454255345,-0.005298358304947605,0.03411225884029327,0.03280884205791284,0.04258245556135643,0.028753010698148063,0.04499800115057721,0.04910591903624838,Boring,Depression,-0.008832256454255345
S001659,CAT,22,-0.010947114409112306,-0.005517534650160086,-0.008796362132194775,-0.00020680519812638076,-0.00484338496153699,-0.009717027457988728,0.032408253184996516,0.029450247139645027,0.025623670940488074,0.036785384506419,0.03704309788994369,0.03259992260977661,Depression,Safety,-0.010947114409112306
S001319,CAT,16,0.00894869014312258,0.004542903682080442,0.02735726846148378,0.019620400641023168,0.03294830396036468,-0.0003765215237168072,0.027539191352588015,0.03074180975068888,0.041274223604378615,0.030787747651928724,0.05302601543137984,0.03810730562751041,Depression,Boring,-0.0003765215237168072
S000169,CAT,4,0.034406182753210016,0.03150559217576014,0.03922211171338921,0.07250387861106034,0.06120757950954689,0.0491341101087299,0.034406182753210016,0.03150559217576014,0.03922211171338921,0.07250387861106034,0.06120757950954689,0.0491341101087299,Wealth,,0.03150559217576014
S001332,CAT,4,-0.031564190545952525,-0.025741599417178473,-0.034948930311611615,-0.025899380137806266,-0.04413870812454625,-0.07404908035179368,0.031564190545952525,0.025741599417178473,0.034948930311611615,0.025899380137806266,0.04413870812454625,0.07404908035179368,Boring,Boring,-0.07404908035179368
S000494,CAT,20,0.04362248732297274,0.0651362340348208,0.06672609674321947,0.07991275815872646,0.0568406258497002,0.05625979210467959,0.04674084600200324,0.06734774281859965,0.08224201759703474,0.07991275815872646,0.0568406258497002,0.060419241934632176,Vibrancy,,0.04362248732297274
S000541,CAT,12,0.003391962190000663,0.03759134496278349,0.030642730988595032,-0.004482785014022077,0.03216415909140665,0.013644695482177331,0.003391962190000663,0.03759134496278349,0.030642730988595032,0.005722851000289242,0.03216415909140665,0.03258873332189974,Aesthetics,Wealth,-0.004482785014022077
S000387,CAT,10,-0.03135363068611941,-0.03197538497639586,-0.030717672779963602,-0.026815154503977357,-0.02792300732306847,-0.033128207450533007,0.03135363068611941,0.03197538497639586,0.030717672779963602,0.026815154503977357,0.0329568786351852,0.03789320585195504,Boring,Boring,-0.033128207450533007
S000427,CAT,6,-0.007632306765244384,-0.02070256420653792,-0.03390725952162941,-0.04125451626260214,-0.021316819427095724,-0.03045775972678291,0.007632306765244384,0.02070256420653792,0.03390725952162941,0.04125451626260214,0.021316819427095724,0.03045775972678291,Wealth,Wealth,-0.04125451626260214
S002096,CAT,6,0.06415526538102766,0.0665575432265635,0.06931479285198316,0.1603923260486265,0.06721962992825999,0.08208669972613013,0.06415526538102766,0.0665575432265635,0.06931479285198316,0.1603923260486265,0.06721962992825999,0.08208669972613013,Wealth,,0.06415526538102766
S000942,CAT,2,0.1510587944798891,0.08134322191617695,0.12457512659209628,0.09826491396296323,0.1629034514121039,0.12435282641310491,0.1510587944798891,0.08134322191617695,0.12457512659209628,0.09826491396296323,0.1629034514121039,0.12435282641310491,Depression,,0.08134322191617695
S000505,CAT,28,0.022395793523688423,0.027972127866610956,0.028794374421665297,0.03123024782609909,0.036807295129354003,0.025778155638131368,0.03665087686428213,0.05073838885879946,0.04146165935481131,0.03830896682927087,0.04533262565010076,0.03514594763657412,Aesthetics,,0.022395793523688423
S000885,CAT,12,-0.004774251675800444,-0.014613869246763389,0.007549362810035316,-0.03431740067122289,-0.010202139807049924,-0.014314727216724459,0.01968463597600941,0.022026661983223023,0.025943281473409085,0.03431740067122289,0.014472779850669831,0.03163617794194378,Wealth,Wealth,-0.03431740067122289
S000458,CAT,10,-0.045253611390764094,-0.0402694713522118,-0.02664790816173871,-0.024435257841094692,-0.03391407225248829,-0.023347871844921514,0.069444257257707,0.055247751901101615,0.04077393001937404,0.06219598157071521,0.048853445679632825,0.06158333206005342,Safety,Safety,-0.045253611390764094
S000985,CAT,18,-0.030440773288199455,-0.028167046307760218,-0.017421634381699004,-0.021667421179904257,-0.03185300711182826,-0.023238838687816756,0.031649866665769494,0.028167046307760218,0.01928795380635545,0.021832950202741147,0.03254288688350529,0.025583838793137748,Depression,Depression,-0.03185300711182826
S001768,CAT,6,-0.03196099173969932,-0.012170225577333224,-0.018611888606911504,-0.032630112773091635,-0.01978181779586437,-0.03504630852627821,0.04827050969884663,0.057171081762792876,0.03853730831716951,0.0547107526764262,0.01978181779586437,0.03504630852627821,Aesthetics,Boring,-0.03504630852627821
S001771,CAT,2,-0.030030211855963274,-0.08778619818608507,-0.03335995660206364,-0.04203558563453762,-0.05724011288079588,-0.05031178140140097,0.030030211855963274,0.08778619818608507,0.03335995660206364,0.04203558563453762,0.05724011288079588,0.05031178140140097,Aesthetics,Aesthetics,-0.08778619818608507
S001419,CAT,2,-0.027678999325097906,-0.05196996273569587,-0.02955104925825032,-0.044294881559629865,-0.03342789412006586,-0.01454978972083701,0.027678999325097906,0.05196996273569587,0.02955104925825032,0.044294881559629865,0.03342789412006586,0.01454978972083701,Aesthetics,Aesthetics,-0.05196996273569587
S000847,CAT,4,0.0030899029923599428,0.014928050825192468,0.0009368988226476247,0.024120621847095645,-0.012066198597433082,-0.01416453057961722,0.03728791514846284,0.057647469931383366,0.014241147495706239,0.024120621847095645,0.01865944041533325,0.01416453057961722,Aesthetics,Boring,-0.01416453057961722
S000841,CAT,4,0.10150696540702722,0.046720078728089656,0.09031086188712208,0.08765393970597467,0.03840287493220733,0.09060783489513514,0.10150696540702722,0.046720078728089656,0.09031086188712208,0.08765393970597467,0.03840287493220733,0.09060783489513514,Safety,,0.03840287493220733
S000783,CAT,2,-0.020460181070182368,-0.015609443156082502,-0.003727718510633622,-0.03574020509687658,-0.019985126734437992,-0.043622368315373916,0.020460181070182368,0.015609443156082502,0.003727718510633622,0.03574020509687658,0.019985126734437992,0.043622368315373916,Boring,Boring,-0.043622368315373916
S001443,CAT,2,-0.03439679577964436,-0.019160512137080827,-0.020068974144193962,-0.06353063046062825,-0.06772429410591822,-0.01211160818734909,0.03439679577964436,0.019160512137080827,0.020068974144193962,0.06353063046062825,0.06772429410591822,0.01211160818734909,Depression,Depression,-0.06772429410591822
S002037,CAT,8,-0.0047217247588957605,-0.011755951475762454,-0.008365307447881623,-0.01490905631585784,-0.01389120165320466,-0.007528904942544202,0.014758389469715005,0.018640120131196074,0.014746072571394372,0.04453913238458711,0.02363238556606092,0.0321223393177757,Wealth,Wealth,-0.01490905631585784
S000436,CAT,10,-0.007799234208517049,0.005336803970865628,0.006814071854463868,0.008800159797601823,-0.010276782612627974,0.0032345861858186103,0.014819113323123842,0.028918416829381472,0.038943815123878886,0.021836740085447025,0.015695905998990463,0.04051409759002086,Boring,Depression,-0.010276782612627974
S000651,CAT,14,-0.017676713497687627,-0.01603519064347092,-0.012072419657220767,-0.02875051104494324,-0.0087957683535799,-0.013113800571287,0.017676713497687627,0.01603519064347092,0.012072419657220767,0.02875051104494324,0.017472934290432843,0.028595974223656912,Wealth,Wealth,-0.02875051104494324
S000386,CAT,4,-0.03524834317549161,-0.047841036686023686,-0.018914228120798775,-0.0006476166069253079,-0.018914654168272073,-0.041539372925990345,0.03524834317549161,0.047841036686023686,0.018914228120798775,0.013064100972756062,0.018914654168272073,0.041539372925990345,Aesthetics,Aesthetics,-0.047841036686023686
S000197,CAT,22,0.006247296888785157,0.0077610076877702525,-0.012306532245016728,-0.0007960957194502332,0.005992173429297664,0.019615882762846572,0.03747969288414256,0.024818761445827096,0.029797248636357646,0.04134498835677676,0.017293709284875402,0.049057713830398746,Boring,Vibrancy,-0.012306532245016728
S000486,CAT,2,0.06479255269755406,0.0838321788089964,0.07785560326476824,0.08160466896219523,0.06253862552468369,0.12166014322857462,0.06479255269755406,0.0838321788089964,0.07785560326476824,0.08160466896219523,0.06253862552468369,0.12166014322857462,Boring,,0.06253862552468369
S000378,CAT,22,-0.017963042167580233,-0.020660140261580605,-0.009787333698573455,-0.00982587971085444,-0.030174539341497154,-0.016383840552598925,0.029846300995049698,0.027148033498618693,0.020488287352152846,0.016188209097953987,0.030174539341497154,0.01781898969677814,Depression,Depression,-0.030174539341497154
S000423,CAT,4,0.0007913440041252551,0.03114333706334248,-0.016894574848181614,0.02285330004116702,-0.014652717629824267,-0.011890910852851148,0.029176944691790427,0.07169479133374103,0.016894574848181614,0.034161552022215796,0.040779479170428574,0.0342942413953519,Aesthetics,Vibrancy,-0.016894574848181614
S001901,CAT,4,-0.018467049530535358,0.011077840548880885,0.022231089051207846,-0.017259333536309214,-0.0031566654556290756,0.006159809398575364,0.018467049530535358,0.011077840548880885,0.022231089051207846,0.017259333536309214,0.011994625000448397,0.006159809398575364,Vibrancy,Safety,-0.018467049530535358
S001948,CAT,4,-0.03127804047210725,-0.0035878336026763952,0.006899135466819088,-0.013111621737745601,-0.024182458421699877,-0.03812486220902087,0.03127804047210725,0.016486018225425468,0.010742300726171118,0.0256979737507007,0.024182458421699877,0.03812486220902087,Boring,Boring,-0.03812486220902087
S000142,CAT,10,-0.012197892729374816,-0.007591503506922439,-0.009733663818623704,-0.010739592955422903,-0.017748642878369934,-0.01580073994473397,0.022538124794708618,0.025078145636462983,0.026077844362692816,0.014770652108393529,0.022349157967899602,0.03224985400677119,Boring,Depression,-0.017748642878369934
S000294,CAT,4,0.15689130820106217,0.03860400816473136,0.05640519267814515,0.04588358708787436,0.025859693310813302,0.0405185063726694,0.1986151387587679,0.06393052648224586,0.05640519267814515,0.0488528615542121,0.0479494019817882,0.0792458892887711,Safety,,0.025859693310813302
S000980,CAT,20,0.002572837260834871,0.0009044269635420834,0.007660737516185715,-0.009271124070540381,0.005794701928415468,-0.007756480726697598,0.03798461856140937,0.02513277710799114,0.03850735791466243,0.0359710643703844,0.03830853923759705,0.04313062268995628,Boring,Wealth,-0.009271124070540381
S000117,CAT,20,-0.026391844872312532,-0.006104823775686238,-0.015016113416931428,-0.018676497179039735,-0.018231705894873267,-0.018015985381377265,0.03273299456790352,0.017005281754998675,0.035108294162539355,0.02636523883384161,0.028899206021147084,0.028476106009349265,Vibrancy,Safety,-0.026391844872312532
S000510,CAT,8,-0.01189055896942939,-0.029567547745859846,-0.014194536029922745,-0.016331041229282132,-0.02741720957000184,-0.029793029074551832,0.02967184861114062,0.03960753107047624,0.016837249822717303,0.041296532963416614,0.02741720957000184,0.031453606757606715,Wealth,Boring,-0.029793029074551832
S000207,CAT,16,0.0033183785421564056,0.01806596829129668,0.012374563855250782,-0.006438603966059499,0.0175672731424371,0.008087080264141202,0.027883896349207817,0.02540501733250916,0.03926546406543623,0.03644164066749127,0.0377265290655146,0.03972544956423295,Boring,Wealth,-0.006438603966059499
S001279,CAT,2,-0.015567270648585058,-0.04165659374241115,-0.04895456827885059,-0.04312052369033369,-0.027282134214150218,-0.03632468720344714,0.015567270648585058,0.04165659374241115,0.04895456827885059,0.04312052369033369,0.027282134214150218,0.03632468720344714,Vibrancy,Vibrancy,-0.04895456827885059
S000895,CAT,20,-0.015664829351093767,-0.0242589071807256,-0.016488298322616505,-0.01699744859533673,-0.019072783112862673,-0.017296704410835795,0.024208603356323726,0.033917742520279334,0.028089435741982128,0.03851601293870962,0.031677232842188936,0.03437758067754852,Wealth,Aesthetics,-0.0242589071807256
S001146,CAT,4,0.032600993392638014,-0.011705861573470113,0.010913727873949683,0.0037779614850235177,0.012784240359503297,0.026898108942517672,0.032600993392638014,0.047710053986297546,0.03568459744217761,0.05655738712398164,0.05483167258370722,0.05438998783364838,Wealth,Aesthetics,-0.011705861573470113
S000734,CAT,32,0.014103051060087518,0.004872279978488469,-0.00686262441281667,-0.013858746359945068,-0.006191466805311634,0.0020318515657946575,0.05128641018118761,0.030570566913879247,0.04956907147894565,0.034560849376822626,0.03348041606653352,0.029335715957624593,Safety,Wealth,-0.013858746359945068
S000373,CAT,32,-0.02180318106425305,-0.011854598033884481,0.00033043109608396366,-0.0018626659554670097,-0.010977835371986872,-0.008883863071399531,0.03512199981538866,0.03173894454926245,0.028998145805312753,0.034842396221516476,0.04675445996923474,0.03416941683583078,Depression,Safety,-0.02180318106425305
S000381,CAT,6,0.0057086477269070734,0.013471325501322587,0.03831576046756327,0.007244331628285471,0.028965633461316333,0.015633156862588107,0.04149764354850522,0.03123025842377439,0.03831576046756327,0.022617018691688792,0.028965633461316333,0.03670283447532494,Safety,,0.0057086477269070734
S001195,CAT,24,0.020105606045935462,0.025417838199236795,0.01953249837754413,0.004856138028351736,0.02433863355729224,0.031902369041131,0.04020539953605203,0.03839977999614567,0.0376449682973659,0.04204796583964219,0.03731229549351585,0.04703735172609027,Boring,,0.004856138028351736
S000801,CAT,10,0.03204722581811832,0.09880228507626501,0.0906260011140403,0.06391999492970232,0.08369887849570667,0.034019320545373426,0.03954918287685982,0.09880228507626501,0.0906260011140403,0.06391999492970232,0.08635838658130762,0.034019320545373426,Aesthetics,,0.03204722581811832
S001009,CAT,16,-0.009543642155369896,-0.025327759834380348,-0.007305294307153395,-0.019091425396141185,-0.0017108495333191362,0.0018464084858636088,0.03335696934237013,0.038664683302043396,0.03939660422107274,0.040579429959113865,0.04139270476942778,0.03857870950262619,Depression,Aesthetics,-0.025327759834380348
S000673,CAT,6,0.03460901604046635,-0.025807882918715705,-0.027920221932479797,-0.019850274202145402,-0.021158501523645113,-0.01565658485355303,0.0642865676489148,0.025807882918715705,0.027920221932479797,0.026848628787634426,0.021158501523645113,0.02355445641911147,Safety,Vibrancy,-0.027920221932479797
S001388,CAT,6,0.092712641830279,0.050650162937897085,0.038359203370806255,0.017485507221407934,0.05892232077146122,0.06477870787969256,0.092712641830279,0.07179495888554928,0.06432821632719397,0.05747937945791822,0.06434365229341414,0.06477870787969256,Safety,,0.017485507221407934
S001238,CAT,12,0.025372057949985122,0.010986612130199682,0.011998726742137812,0.011256148596350476,0.03965495333408731,0.02159233264097317,0.04745134470341478,0.04436138173174361,0.04599191034039631,0.04482237278122511,0.05114067483895376,0.05061677515545022,Depression,,0.010986612130199682
S001651,CAT,4,-0.014651930723491892,-0.036151030315874716,-0.015283147346283995,-0.028454859026297193,-0.02424592894492826,-0.04402792307369346,0.014651930723491892,0.036151030315874716,0.015283147346283995,0.028454859026297193,0.02424592894492826,0.04402792307369346,Boring,Boring,-0.04402792307369346
S001108,CAT,10,-0.02935241829595887,-0.04276695466578069,-0.03770454533948866,-0.03337088129271545,-0.02656898011943677,-0.03511754590979811,0.02935241829595887,0.04276695466578069,0.03770454533948866,0.03337088129271545,0.02656898011943677,0.03511754590979811,Aesthetics,Aesthetics,-0.04276695466578069
S000603,CAT,20,-0.00956553620424347,-0.019839927356621136,-0.017177434601309282,-0.02819784661425187,-0.021171867098801887,-0.027671950029255966,0.033116369731851746,0.03392870760165361,0.03808723178462102,0.036058057517836445,0.04279205970571661,0.036340794992311895,Depression,Wealth,-0.02819784661425187
S000215,CAT,20,0.002320897768222814,-0.0025366883404989915,-0.0009451931230162316,-0.01421528960662941,0.00899982431996512,-0.00602817840753842,0.0385020704470173,0.04403431816393414,0.033683439299772286,0.05481146983908286,0.053364419828576745,0.038774038156215315,Wealth,Wealth,-0.01421528960662941
S000637,CAT,4,-0.01628153215144182,0.000917780332005274,0.016531130414396036,-0.01703182681644881,0.007744327002995682,-0.022394096730224338,0.03141914584350638,0.051463609436004726,0.06554708129127879,0.026519253896230832,0.0698801957326051,0.023059740051900496,Depression,Boring,-0.022394096730224338
S000383,CAT,4,0.0708229589267941,0.01706772453206576,0.024654583691834854,0.07789346115124476,0.05951968901259984,0.06185445570133336,0.0708229589267941,0.03475072365785588,0.024654583691834854,0.07789346115124476,0.05951968901259984,0.06185445570133336,Wealth,,0.01706772453206576
S000050,CAT,16,0.03982877659240758,0.0283910668352913,0.0156157327239177,0.002875201644125724,0.013097383595551178,0.003997822102064996,0.06293535505708252,0.05533312088057606,0.03460700525936256,0.02472244911264671,0.03312171541197937,0.05021298496086787,Safety,,0.002875201644125724
S001884,CAT,2,-0.021387459412887878,-0.03751331180979114,-0.027462642997497996,-0.04101612751283507,-0.033582872613516085,-0.04757669676458315,0.021387459412887878,0.03751331180979114,0.027462642997497996,0.04101612751283507,0.033582872613516085,0.04757669676458315,Boring,Boring,-0.04757669676458315
S001276,CAT,12,0.012552706166204861,0.02220810920136193,0.017537820646280466,0.016849747841722624,0.008958585684858836,0.01992626791063063,0.03335769709851142,0.03648440219768908,0.023749627666657152,0.02963291934911134,0.036018762069954975,0.04206807310800792,Boring,,0.008958585684858836
S000162,CAT,2,-0.04568444695723682,-0.029205144407158955,0.012813591791402176,-0.07121222023592325,-0.022734832949225688,-0.04597161390852425,0.04568444695723682,0.029205144407158955,0.012813591791402176,0.07121222023592325,0.022734832949225688,0.04597161390852425,Wealth,Wealth,-0.07121222023592325
S001239,CAT,16,0.01625352953407322,-0.006888883702554137,-0.0015690743850799568,0.016698115836472918,0.015501738772385903,0.02020189367705312,0.05390798542698105,0.04489834277895855,0.05118975657960236,0.05156302408906307,0.045303543941725186,0.05171892656596178,Safety,Aesthetics,-0.006888883702554137
S000477,CAT,4,-0.007232712909513611,-0.003328632618243603,-0.008596794983250685,-0.029478635341109227,-0.025340927382944474,-0.02042073327287474,0.01259557769949554,0.010605862581122269,0.008596794983250685,0.029478635341109227,0.025340927382944474,0.02042073327287474,Wealth,Wealth,-0.029478635341109227
S002118,CAT,2,-0.010237068712414747,-0.05681893702994973,-0.008991133237979197,-0.007106781231130217,-0.03540728770545798,-0.014721752863028898,0.010237068712414747,0.05681893702994973,0.008991133237979197,0.007106781231130217,0.03540728770545798,0.014721752863028898,Aesthetics,Aesthetics,-0.05681893702994973
S000513,CAT,8,0.026642679463864484,0.014994246693772972,0.031230093866742244,0.035153054147908966,0.026687106818407736,0.019961522306006795,0.061371413619076526,0.04789266788043132,0.07381689170714255,0.09194443148578729,0.054553181043136806,0.04198944692620819,Wealth,,0.014994246693772972
S000506,CAT,12,0.006794561830648189,-0.010600634454351382,0.0007786059088899742,0.0032118704827232857,-0.0020657961535741898,-0.01027004235860378,0.026666779347204517,0.03969442060784057,0.04025999551081575,0.042233397813635436,0.05426614295254444,0.040031803258977754,Depression,Aesthetics,-0.010600634454351382
S000745,CAT,2,0.09763280578966411,0.08819180119892636,0.141424517474681,0.09932159899701283,0.07641333271816789,0.16193723434583834,0.09763280578966411,0.08819180119892636,0.141424517474681,0.09932159899701283,0.07641333271816789,0.16193723434583834,Boring,,0.07641333271816789
S000459,CAT,8,0.020241335236571248,-0.00502925878750028,-0.016976859839146142,-0.004109367396774592,0.026893223881964478,0.005511993763951938,0.0627260114941161,0.026530985343997997,0.04376674470596239,0.032338224102715314,0.05844657545006738,0.04130558114580666,Safety,Vibrancy,-0.016976859839146142
S000088,CAT,4,-0.05735260172328069,-0.05044812494691471,-0.017473190862266487,-0.0437889467968278,-0.015715999861513535,-0.04455161088042198,0.05735260172328069,0.05044812494691471,0.017473190862266487,0.0437889467968278,0.015715999861513535,0.04455161088042198,Safety,Safety,-0.05735260172328069
S001553,CAT,10,0.060091916567993196,0.027965968983409573,0.04190124824966152,0.03989990873021133,0.04269452244215505,0.022608873569507786,0.060091916567993196,0.028636676219083123,0.04190124824966152,0.03989990873021133,0.04269452244215505,0.022628026112642,Safety,,0.022608873569507786
S000282,CAT,2,-0.044674771592562265,-0.04154662159104609,-0.016079240683174147,-0.05026915495571801,-0.027530113854382407,-0.020805081450101633,0.044674771592562265,0.04154662159104609,0.016079240683174147,0.05026915495571801,0.027530113854382407,0.020805081450101633,Wealth,Wealth,-0.05026915495571801
S001004,CAT,8,-0.024375264658792344,-0.030708592810319065,-0.00046873727360282474,-0.02338839335143436,-0.02036399884174284,-0.01513955132568377,0.025605310244709262,0.03319248421077202,0.019838890505442998,0.03762722458117736,0.02036399884174284,0.030732686862890053,Wealth,Aesthetics,-0.030708592810319065
S000848,CAT,12,-0.026506271310715816,-0.009814169934884508,-0.026683514230516733,-0.007609144838104373,-0.021038607681904898,-0.02822748429152438,0.02783383765192821,0.037318894237817334,0.026683514230516733,0.020569652719601494,0.026555762895589474,0.03611968535994726,Aesthetics,Boring,-0.02822748429152438
S000975,CAT,2,-0.045635808393732366,-0.03961015885654724,-0.020070480975708932,-0.02820641161999326,0.031433346157163033,-0.0034218405300620045,0.045635808393732366,0.03961015885654724,0.020070480975708932,0.02820641161999326,0.031433346157163033,0.0034218405300620045,Safety,Safety,-0.045635808393732366
S000757,CAT,4,-0.021364753283655356,-0.009737812279921435,0.006695721342728601,-0.018969239639108397,-0.013805308857894757,-0.016005136021927602,0.021364753283655356,0.024975143620491407,0.034981724561047756,0.018969239639108397,0.016900368521760176,0.018413572276643274,Vibrancy,Safety,-0.021364753283655356
S000191,CAT,12,-0.010916212963870723,0.00437477336279177,-0.009436028673138147,-0.024278837332887257,-0.019854817357368885,-0.09552151501450691,0.028140591751121078,0.04190776148130018,0.009436028673138147,0.034247745406494744,0.019854817357368885,0.12445695185000018,Boring,Boring,-0.09552151501450691
